Date,Centre_Name,Commodity_Name,Price
13/1/1998,SHILLONG,Wheat,10
13/1/1998,AIZWAL,Wheat,NA
13/1/1998,AGARTALA,Wheat,NA
13/1/1998,BENGALURU,Wheat,10
13/1/1998,T.PURAM,Wheat,9
13/1/1998,CHENNAI,Wheat,11.5
13/1/1998,HYDERABAD,Wheat,11
14/1/1998,DELHI,Wheat,8
14/1/1998,SHIMLA,Wheat,NA
14/1/1998,LUCKNOW,Wheat,7
14/1/1998,AHMEDABAD,Wheat,8.5
14/1/1998,BHOPAL,Wheat,6.5
14/1/1998,MUMBAI,Wheat,11
14/1/1998,JAIPUR,Wheat,6.8
14/1/1998,PATNA,Wheat,6.5
14/1/1998,BHUBANESHWAR,Wheat,8
14/1/1998,KOLKATA,Wheat,7
14/1/1998,GUWAHATI,Wheat,NA
14/1/1998,SHILLONG,Wheat,10
14/1/1998,AIZWAL,Wheat,NA
14/1/1998,AGARTALA,Wheat,NA
14/1/1998,BENGALURU,Wheat,10
14/1/1998,T.PURAM,Wheat,8
14/1/1998,CHENNAI,Wheat,11.5
14/1/1998,HYDERABAD,Wheat,11
15/1/1998,DELHI,Wheat,8
15/1/1998,SHIMLA,Wheat,NA
15/1/1998,LUCKNOW,Wheat,7
15/1/1998,AHMEDABAD,Wheat,8.5
15/1/1998,BHOPAL,Wheat,6.5
15/1/1998,MUMBAI,Wheat,11
15/1/1998,JAIPUR,Wheat,6.5
15/1/1998,PATNA,Wheat,6.5
15/1/1998,BHUBANESHWAR,Wheat,8
15/1/1998,KOLKATA,Wheat,7
15/1/1998,GUWAHATI,Wheat,NA
15/1/1998,SHILLONG,Wheat,10
15/1/1998,AIZWAL,Wheat,NA
15/1/1998,AGARTALA,Wheat,NA
15/1/1998,BENGALURU,Wheat,10
15/1/1998,T.PURAM,Wheat,8
15/1/1998,CHENNAI,Wheat,11.5
15/1/1998,HYDERABAD,Wheat,11
16/1/1998,DELHI,Wheat,8
16/1/1998,SHIMLA,Wheat,NA
16/1/1998,LUCKNOW,Wheat,7
16/1/1998,AHMEDABAD,Wheat,8.5
16/1/1998,BHOPAL,Wheat,6.5
16/1/1998,MUMBAI,Wheat,11
16/1/1998,JAIPUR,Wheat,6.5
16/1/1998,PATNA,Wheat,6.5
16/1/1998,BHUBANESHWAR,Wheat,8
16/1/1998,KOLKATA,Wheat,7
16/1/1998,GUWAHATI,Wheat,NA
16/1/1998,SHILLONG,Wheat,10
16/1/1998,AIZWAL,Wheat,NA
16/1/1998,AGARTALA,Wheat,NA
16/1/1998,BENGALURU,Wheat,10
16/1/1998,T.PURAM,Wheat,8
16/1/1998,CHENNAI,Wheat,11.5
16/1/1998,HYDERABAD,Wheat,11
19/1/1998,DELHI,Wheat,8
19/1/1998,SHIMLA,Wheat,NA
19/1/1998,LUCKNOW,Wheat,7.5
19/1/1998,AHMEDABAD,Wheat,8.5
19/1/1998,BHOPAL,Wheat,6
19/1/1998,MUMBAI,Wheat,13
19/1/1998,JAIPUR,Wheat,6.5
19/1/1998,PATNA,Wheat,6.5
19/1/1998,BHUBANESHWAR,Wheat,8
19/1/1998,KOLKATA,Wheat,7
19/1/1998,GUWAHATI,Wheat,NA
19/1/1998,SHILLONG,Wheat,10
19/1/1998,AIZWAL,Wheat,NA
19/1/1998,AGARTALA,Wheat,NA
19/1/1998,BENGALURU,Wheat,10
19/1/1998,T.PURAM,Wheat,8
19/1/1998,CHENNAI,Wheat,11.5
19/1/1998,HYDERABAD,Wheat,11
20/1/1998,DELHI,Wheat,8
20/1/1998,SHIMLA,Wheat,NA
20/1/1998,LUCKNOW,Wheat,7.5
20/1/1998,AHMEDABAD,Wheat,8.5
20/1/1998,BHOPAL,Wheat,6
20/1/1998,MUMBAI,Wheat,13
20/1/1998,JAIPUR,Wheat,6.5
20/1/1998,PATNA,Wheat,6.5
20/1/1998,BHUBANESHWAR,Wheat,8
20/1/1998,KOLKATA,Wheat,7
20/1/1998,GUWAHATI,Wheat,NA
20/1/1998,SHILLONG,Wheat,10
20/1/1998,AIZWAL,Wheat,NA
20/1/1998,AGARTALA,Wheat,NA
20/1/1998,BENGALURU,Wheat,10
20/1/1998,T.PURAM,Wheat,8
20/1/1998,CHENNAI,Wheat,11.5
20/1/1998,HYDERABAD,Wheat,NA
21/1/1998,DELHI,Wheat,8
21/1/1998,SHIMLA,Wheat,NA
21/1/1998,LUCKNOW,Wheat,6.5
21/1/1998,AHMEDABAD,Wheat,8.5
21/1/1998,BHOPAL,Wheat,6.5
21/1/1998,MUMBAI,Wheat,13
21/1/1998,JAIPUR,Wheat,6.5
21/1/1998,PATNA,Wheat,6
21/1/1998,BHUBANESHWAR,Wheat,8
21/1/1998,KOLKATA,Wheat,7
21/1/1998,GUWAHATI,Wheat,NA
21/1/1998,SHILLONG,Wheat,10
21/1/1998,AIZWAL,Wheat,NA
21/1/1998,AGARTALA,Wheat,NA
21/1/1998,BENGALURU,Wheat,10
21/1/1998,T.PURAM,Wheat,8
21/1/1998,CHENNAI,Wheat,11.5
21/1/1998,HYDERABAD,Wheat,NA
22/1/1998,DELHI,Wheat,8
22/1/1998,SHIMLA,Wheat,NA
22/1/1998,LUCKNOW,Wheat,6.5
22/1/1998,AHMEDABAD,Wheat,8.5
22/1/1998,BHOPAL,Wheat,6.5
22/1/1998,MUMBAI,Wheat,13
22/1/1998,JAIPUR,Wheat,6.5
22/1/1998,PATNA,Wheat,6
22/1/1998,BHUBANESHWAR,Wheat,8
22/1/1998,KOLKATA,Wheat,7
22/1/1998,GUWAHATI,Wheat,NA
22/1/1998,SHILLONG,Wheat,10
22/1/1998,AIZWAL,Wheat,NA
22/1/1998,AGARTALA,Wheat,NA
22/1/1998,BENGALURU,Wheat,10
22/1/1998,T.PURAM,Wheat,8
22/1/1998,CHENNAI,Wheat,11.5
22/1/1998,HYDERABAD,Wheat,7.5
23/1/1998,DELHI,Wheat,8
23/1/1998,SHIMLA,Wheat,NA
23/1/1998,LUCKNOW,Wheat,6.5
23/1/1998,AHMEDABAD,Wheat,8.5
23/1/1998,BHOPAL,Wheat,5.7
23/1/1998,MUMBAI,Wheat,13
23/1/1998,JAIPUR,Wheat,6
23/1/1998,PATNA,Wheat,6
23/1/1998,BHUBANESHWAR,Wheat,8
23/1/1998,KOLKATA,Wheat,7
23/1/1998,GUWAHATI,Wheat,NA
23/1/1998,SHILLONG,Wheat,11
23/1/1998,AIZWAL,Wheat,NA
23/1/1998,AGARTALA,Wheat,NA
23/1/1998,BENGALURU,Wheat,10
23/1/1998,T.PURAM,Wheat,8
23/1/1998,CHENNAI,Wheat,11.5
23/1/1998,HYDERABAD,Wheat,7.5
27/1/1998,DELHI,Wheat,8
27/1/1998,SHIMLA,Wheat,NA
27/1/1998,LUCKNOW,Wheat,7
27/1/1998,AHMEDABAD,Wheat,8.5
27/1/1998,BHOPAL,Wheat,5.7
27/1/1998,MUMBAI,Wheat,13
27/1/1998,JAIPUR,Wheat,6
27/1/1998,PATNA,Wheat,6
27/1/1998,BHUBANESHWAR,Wheat,NA
27/1/1998,KOLKATA,Wheat,7
27/1/1998,GUWAHATI,Wheat,NA
27/1/1998,SHILLONG,Wheat,11
27/1/1998,AIZWAL,Wheat,NA
27/1/1998,AGARTALA,Wheat,NA
27/1/1998,BENGALURU,Wheat,10
27/1/1998,T.PURAM,Wheat,8
27/1/1998,CHENNAI,Wheat,11.5
27/1/1998,HYDERABAD,Wheat,7.5
28/1/1998,DELHI,Wheat,8
28/1/1998,SHIMLA,Wheat,NA
28/1/1998,LUCKNOW,Wheat,7
28/1/1998,AHMEDABAD,Wheat,8.9
28/1/1998,BHOPAL,Wheat,5.75
28/1/1998,MUMBAI,Wheat,13
28/1/1998,JAIPUR,Wheat,6.25
28/1/1998,PATNA,Wheat,6
28/1/1998,BHUBANESHWAR,Wheat,NA
28/1/1998,KOLKATA,Wheat,7
28/1/1998,GUWAHATI,Wheat,NA
28/1/1998,SHILLONG,Wheat,11
28/1/1998,AIZWAL,Wheat,NA
28/1/1998,AGARTALA,Wheat,NA
28/1/1998,BENGALURU,Wheat,10
28/1/1998,T.PURAM,Wheat,8
28/1/1998,CHENNAI,Wheat,11.5
28/1/1998,HYDERABAD,Wheat,7.5
29/1/1998,DELHI,Wheat,8
29/1/1998,SHIMLA,Wheat,NA
29/1/1998,LUCKNOW,Wheat,7
29/1/1998,AHMEDABAD,Wheat,8.9
29/1/1998,BHOPAL,Wheat,5.75
29/1/1998,MUMBAI,Wheat,13
29/1/1998,JAIPUR,Wheat,6.25
29/1/1998,PATNA,Wheat,6
29/1/1998,BHUBANESHWAR,Wheat,NA
29/1/1998,KOLKATA,Wheat,7
29/1/1998,GUWAHATI,Wheat,NA
29/1/1998,SHILLONG,Wheat,10
29/1/1998,AIZWAL,Wheat,NA
29/1/1998,AGARTALA,Wheat,NA
29/1/1998,BENGALURU,Wheat,10
29/1/1998,T.PURAM,Wheat,8
29/1/1998,CHENNAI,Wheat,11.5
29/1/1998,HYDERABAD,Wheat,7.5
2/2/1998,DELHI,Wheat,8
2/2/1998,SHIMLA,Wheat,NA
2/2/1998,LUCKNOW,Wheat,7
2/2/1998,AHMEDABAD,Wheat,8.9
2/2/1998,BHOPAL,Wheat,5.75
2/2/1998,MUMBAI,Wheat,13
2/2/1998,JAIPUR,Wheat,6.25
2/2/1998,PATNA,Wheat,6
2/2/1998,BHUBANESHWAR,Wheat,NA
2/2/1998,KOLKATA,Wheat,7
2/2/1998,GUWAHATI,Wheat,NA
2/2/1998,SHILLONG,Wheat,10
2/2/1998,AIZWAL,Wheat,NA
2/2/1998,AGARTALA,Wheat,NA
2/2/1998,BENGALURU,Wheat,10
2/2/1998,T.PURAM,Wheat,8
2/2/1998,CHENNAI,Wheat,11.5
2/2/1998,HYDERABAD,Wheat,7.5
3/2/1998,DELHI,Wheat,8
3/2/1998,SHIMLA,Wheat,NA
3/2/1998,LUCKNOW,Wheat,7
3/2/1998,AHMEDABAD,Wheat,8.9
3/2/1998,BHOPAL,Wheat,5.75
3/2/1998,MUMBAI,Wheat,13
3/2/1998,JAIPUR,Wheat,6.25
3/2/1998,PATNA,Wheat,6
3/2/1998,BHUBANESHWAR,Wheat,NA
3/2/1998,KOLKATA,Wheat,7
3/2/1998,GUWAHATI,Wheat,NA
3/2/1998,SHILLONG,Wheat,10
3/2/1998,AIZWAL,Wheat,NA
3/2/1998,AGARTALA,Wheat,NA
3/2/1998,BENGALURU,Wheat,10
3/2/1998,T.PURAM,Wheat,8
3/2/1998,CHENNAI,Wheat,11.5
3/2/1998,HYDERABAD,Wheat,7.5
4/2/1998,DELHI,Wheat,8
4/2/1998,SHIMLA,Wheat,NA
4/2/1998,LUCKNOW,Wheat,7
4/2/1998,AHMEDABAD,Wheat,7.9
4/2/1998,BHOPAL,Wheat,5.75
4/2/1998,MUMBAI,Wheat,13
4/2/1998,JAIPUR,Wheat,6.25
4/2/1998,PATNA,Wheat,6
4/2/1998,BHUBANESHWAR,Wheat,NA
4/2/1998,KOLKATA,Wheat,7
4/2/1998,GUWAHATI,Wheat,NA
4/2/1998,SHILLONG,Wheat,10
4/2/1998,AIZWAL,Wheat,NA
4/2/1998,AGARTALA,Wheat,NA
4/2/1998,BENGALURU,Wheat,10
4/2/1998,T.PURAM,Wheat,8
4/2/1998,CHENNAI,Wheat,11.5
4/2/1998,HYDERABAD,Wheat,7.5
5/2/1998,DELHI,Wheat,8
5/2/1998,SHIMLA,Wheat,NA
5/2/1998,LUCKNOW,Wheat,7
5/2/1998,AHMEDABAD,Wheat,7.7
5/2/1998,BHOPAL,Wheat,6.5
5/2/1998,MUMBAI,Wheat,13
5/2/1998,JAIPUR,Wheat,6.25
5/2/1998,PATNA,Wheat,6
5/2/1998,BHUBANESHWAR,Wheat,NA
5/2/1998,KOLKATA,Wheat,7
5/2/1998,GUWAHATI,Wheat,NA
5/2/1998,SHILLONG,Wheat,10
5/2/1998,AIZWAL,Wheat,NA
5/2/1998,AGARTALA,Wheat,NA
5/2/1998,BENGALURU,Wheat,10
5/2/1998,CHENNAI,Wheat,11.5
5/2/1998,HYDERABAD,Wheat,7.5
6/2/1998,DELHI,Wheat,8
6/2/1998,SHIMLA,Wheat,NA
6/2/1998,LUCKNOW,Wheat,7
6/2/1998,AHMEDABAD,Wheat,7.7
6/2/1998,BHOPAL,Wheat,6.5
6/2/1998,MUMBAI,Wheat,13
6/2/1998,JAIPUR,Wheat,6.25
6/2/1998,PATNA,Wheat,6
6/2/1998,BHUBANESHWAR,Wheat,NA
6/2/1998,KOLKATA,Wheat,7
6/2/1998,GUWAHATI,Wheat,NA
6/2/1998,SHILLONG,Wheat,10
6/2/1998,AIZWAL,Wheat,NA
6/2/1998,AGARTALA,Wheat,NA
6/2/1998,BENGALURU,Wheat,10
6/2/1998,T.PURAM,Wheat,8
6/2/1998,CHENNAI,Wheat,11.5
6/2/1998,HYDERABAD,Wheat,7.5
9/2/1998,DELHI,Wheat,7.5
9/2/1998,SHIMLA,Wheat,NA
9/2/1998,LUCKNOW,Wheat,7
9/2/1998,AHMEDABAD,Wheat,7.4
9/2/1998,BHOPAL,Wheat,6.5
9/2/1998,MUMBAI,Wheat,13
9/2/1998,JAIPUR,Wheat,6.25
9/2/1998,PATNA,Wheat,6
9/2/1998,BHUBANESHWAR,Wheat,NA
9/2/1998,KOLKATA,Wheat,7
9/2/1998,GUWAHATI,Wheat,NA
9/2/1998,SHILLONG,Wheat,10
9/2/1998,AIZWAL,Wheat,NA
9/2/1998,AGARTALA,Wheat,NA
9/2/1998,BENGALURU,Wheat,10
9/2/1998,T.PURAM,Wheat,8
9/2/1998,CHENNAI,Wheat,11.5
9/2/1998,HYDERABAD,Wheat,7.5
10/2/1998,DELHI,Wheat,7.5
10/2/1998,SHIMLA,Wheat,NA
10/2/1998,LUCKNOW,Wheat,7
10/2/1998,AHMEDABAD,Wheat,7.4
10/2/1998,BHOPAL,Wheat,6.5
10/2/1998,MUMBAI,Wheat,13
10/2/1998,JAIPUR,Wheat,6.25
10/2/1998,PATNA,Wheat,6
10/2/1998,BHUBANESHWAR,Wheat,NA
10/2/1998,KOLKATA,Wheat,7
10/2/1998,GUWAHATI,Wheat,NA
10/2/1998,SHILLONG,Wheat,10
10/2/1998,AIZWAL,Wheat,NA
10/2/1998,AGARTALA,Wheat,NA
10/2/1998,BENGALURU,Wheat,10
10/2/1998,T.PURAM,Wheat,8
10/2/1998,CHENNAI,Wheat,11.5
10/2/1998,HYDERABAD,Wheat,7.5
11/2/1998,DELHI,Wheat,7.5
11/2/1998,SHIMLA,Wheat,NA
11/2/1998,LUCKNOW,Wheat,7
11/2/1998,AHMEDABAD,Wheat,7.4
11/2/1998,BHOPAL,Wheat,7
11/2/1998,MUMBAI,Wheat,13
11/2/1998,JAIPUR,Wheat,6.25
11/2/1998,PATNA,Wheat,6
11/2/1998,BHUBANESHWAR,Wheat,NA
11/2/1998,KOLKATA,Wheat,7
11/2/1998,GUWAHATI,Wheat,NA
11/2/1998,SHILLONG,Wheat,10
11/2/1998,AIZWAL,Wheat,NA
11/2/1998,AGARTALA,Wheat,NA
11/2/1998,BENGALURU,Wheat,10
11/2/1998,T.PURAM,Wheat,8
11/2/1998,CHENNAI,Wheat,11.5
11/2/1998,HYDERABAD,Wheat,7.5
12/2/1998,DELHI,Wheat,7.5
12/2/1998,SHIMLA,Wheat,NA
12/2/1998,LUCKNOW,Wheat,7
12/2/1998,AHMEDABAD,Wheat,7.4
12/2/1998,BHOPAL,Wheat,7
12/2/1998,MUMBAI,Wheat,13
12/2/1998,JAIPUR,Wheat,6.25
12/2/1998,PATNA,Wheat,6
12/2/1998,BHUBANESHWAR,Wheat,NA
12/2/1998,KOLKATA,Wheat,7
12/2/1998,GUWAHATI,Wheat,NA
12/2/1998,SHILLONG,Wheat,10
12/2/1998,AIZWAL,Wheat,NA
12/2/1998,AGARTALA,Wheat,NA
12/2/1998,BENGALURU,Wheat,10
12/2/1998,T.PURAM,Wheat,NA
12/2/1998,CHENNAI,Wheat,11.5
12/2/1998,HYDERABAD,Wheat,7.5
13/2/1998,DELHI,Wheat,7.5
13/2/1998,SHIMLA,Wheat,NA
13/2/1998,LUCKNOW,Wheat,7
13/2/1998,AHMEDABAD,Wheat,7.4
13/2/1998,BHOPAL,Wheat,7
13/2/1998,MUMBAI,Wheat,13
13/2/1998,JAIPUR,Wheat,6.25
13/2/1998,PATNA,Wheat,6
13/2/1998,BHUBANESHWAR,Wheat,NA
13/2/1998,KOLKATA,Wheat,7
13/2/1998,GUWAHATI,Wheat,NA
13/2/1998,SHILLONG,Wheat,10
13/2/1998,AIZWAL,Wheat,NA
13/2/1998,AGARTALA,Wheat,NA
13/2/1998,BENGALURU,Wheat,10
13/2/1998,T.PURAM,Wheat,12
13/2/1998,CHENNAI,Wheat,11.5
13/2/1998,HYDERABAD,Wheat,7.5
17/2/1998,DELHI,Wheat,7.5
17/2/1998,SHIMLA,Wheat,NA
17/2/1998,LUCKNOW,Wheat,6.8
17/2/1998,AHMEDABAD,Wheat,7.4
17/2/1998,BHOPAL,Wheat,6.5
17/2/1998,MUMBAI,Wheat,13
17/2/1998,JAIPUR,Wheat,6
17/2/1998,PATNA,Wheat,6
17/2/1998,BHUBANESHWAR,Wheat,NA
17/2/1998,KOLKATA,Wheat,7
17/2/1998,GUWAHATI,Wheat,NA
17/2/1998,SHILLONG,Wheat,10
17/2/1998,AIZWAL,Wheat,NA
17/2/1998,AGARTALA,Wheat,NA
17/2/1998,BENGALURU,Wheat,10
17/2/1998,T.PURAM,Wheat,12
17/2/1998,CHENNAI,Wheat,11.5
17/2/1998,HYDERABAD,Wheat,7.5
18/2/1998,DELHI,Wheat,7.5
18/2/1998,SHIMLA,Wheat,NA
18/2/1998,LUCKNOW,Wheat,6.5
18/2/1998,AHMEDABAD,Wheat,7.4
18/2/1998,BHOPAL,Wheat,6.5
18/2/1998,MUMBAI,Wheat,13
18/2/1998,JAIPUR,Wheat,6
18/2/1998,PATNA,Wheat,6
18/2/1998,BHUBANESHWAR,Wheat,NA
18/2/1998,KOLKATA,Wheat,7
18/2/1998,GUWAHATI,Wheat,NA
18/2/1998,SHILLONG,Wheat,10
18/2/1998,AIZWAL,Wheat,NA
18/2/1998,AGARTALA,Wheat,NA
18/2/1998,BENGALURU,Wheat,10
18/2/1998,T.PURAM,Wheat,12
18/2/1998,CHENNAI,Wheat,11.5
18/2/1998,HYDERABAD,Wheat,7.5
19/2/1998,DELHI,Wheat,7.5
19/2/1998,SHIMLA,Wheat,NA
19/2/1998,LUCKNOW,Wheat,6.5
19/2/1998,AHMEDABAD,Wheat,7.5
19/2/1998,BHOPAL,Wheat,6
19/2/1998,MUMBAI,Wheat,13
19/2/1998,JAIPUR,Wheat,6
19/2/1998,PATNA,Wheat,6
19/2/1998,BHUBANESHWAR,Wheat,NA
19/2/1998,KOLKATA,Wheat,7
19/2/1998,GUWAHATI,Wheat,NA
19/2/1998,SHILLONG,Wheat,10
19/2/1998,AIZWAL,Wheat,NA
19/2/1998,AGARTALA,Wheat,NA
19/2/1998,BENGALURU,Wheat,10
19/2/1998,T.PURAM,Wheat,12
19/2/1998,CHENNAI,Wheat,11.5
19/2/1998,HYDERABAD,Wheat,7.5
20/2/1998,DELHI,Wheat,7.5
20/2/1998,SHIMLA,Wheat,NA
20/2/1998,LUCKNOW,Wheat,6.5
20/2/1998,AHMEDABAD,Wheat,7.25
20/2/1998,BHOPAL,Wheat,6
20/2/1998,MUMBAI,Wheat,13
20/2/1998,JAIPUR,Wheat,6
20/2/1998,PATNA,Wheat,6
20/2/1998,BHUBANESHWAR,Wheat,NA
20/2/1998,KOLKATA,Wheat,7
20/2/1998,GUWAHATI,Wheat,NA
20/2/1998,SHILLONG,Wheat,10
20/2/1998,AIZWAL,Wheat,NA
20/2/1998,AGARTALA,Wheat,NA
20/2/1998,BENGALURU,Wheat,10
20/2/1998,T.PURAM,Wheat,12
20/2/1998,CHENNAI,Wheat,11.5
20/2/1998,HYDERABAD,Wheat,7.5
23/2/1998,DELHI,Wheat,7.5
23/2/1998,SHIMLA,Wheat,NA
23/2/1998,LUCKNOW,Wheat,6.5
23/2/1998,AHMEDABAD,Wheat,7.25
23/2/1998,BHOPAL,Wheat,6
23/2/1998,MUMBAI,Wheat,13
23/2/1998,JAIPUR,Wheat,6
23/2/1998,PATNA,Wheat,6
23/2/1998,BHUBANESHWAR,Wheat,NA
23/2/1998,KOLKATA,Wheat,7
23/2/1998,GUWAHATI,Wheat,NA
23/2/1998,SHILLONG,Wheat,10
23/2/1998,AIZWAL,Wheat,NA
23/2/1998,AGARTALA,Wheat,NA
23/2/1998,BENGALURU,Wheat,10
23/2/1998,T.PURAM,Wheat,12
23/2/1998,CHENNAI,Wheat,11.5
23/2/1998,HYDERABAD,Wheat,7.5
24/2/1998,DELHI,Wheat,7.5
24/2/1998,SHIMLA,Wheat,NA
24/2/1998,LUCKNOW,Wheat,6.5
24/2/1998,AHMEDABAD,Wheat,7.25
24/2/1998,BHOPAL,Wheat,6
24/2/1998,MUMBAI,Wheat,13
24/2/1998,JAIPUR,Wheat,6
24/2/1998,PATNA,Wheat,6
24/2/1998,BHUBANESHWAR,Wheat,NA
24/2/1998,KOLKATA,Wheat,7
24/2/1998,GUWAHATI,Wheat,NA
24/2/1998,SHILLONG,Wheat,10
24/2/1998,AIZWAL,Wheat,NA
24/2/1998,AGARTALA,Wheat,NA
24/2/1998,BENGALURU,Wheat,10
24/2/1998,T.PURAM,Wheat,12
24/2/1998,CHENNAI,Wheat,11
24/2/1998,HYDERABAD,Wheat,7.5
26/2/1998,DELHI,Wheat,7.5
26/2/1998,SHIMLA,Wheat,NA
26/2/1998,LUCKNOW,Wheat,6.5
26/2/1998,AHMEDABAD,Wheat,7.25
26/2/1998,BHOPAL,Wheat,6
26/2/1998,MUMBAI,Wheat,13
26/2/1998,JAIPUR,Wheat,6
26/2/1998,PATNA,Wheat,6
26/2/1998,BHUBANESHWAR,Wheat,NA
26/2/1998,KOLKATA,Wheat,7
26/2/1998,GUWAHATI,Wheat,NA
26/2/1998,SHILLONG,Wheat,10
26/2/1998,AIZWAL,Wheat,NA
26/2/1998,AGARTALA,Wheat,NA
26/2/1998,BENGALURU,Wheat,10
26/2/1998,T.PURAM,Wheat,12
26/2/1998,CHENNAI,Wheat,11
26/2/1998,HYDERABAD,Wheat,7.5
27/2/1998,DELHI,Wheat,7.5
27/2/1998,SHIMLA,Wheat,NA
27/2/1998,LUCKNOW,Wheat,6.5
27/2/1998,AHMEDABAD,Wheat,7.25
27/2/1998,BHOPAL,Wheat,6
27/2/1998,MUMBAI,Wheat,13
27/2/1998,JAIPUR,Wheat,6
27/2/1998,PATNA,Wheat,6
27/2/1998,BHUBANESHWAR,Wheat,NA
27/2/1998,KOLKATA,Wheat,7
27/2/1998,GUWAHATI,Wheat,NA
27/2/1998,SHILLONG,Wheat,10
27/2/1998,AIZWAL,Wheat,NA
27/2/1998,AGARTALA,Wheat,NA
27/2/1998,BENGALURU,Wheat,10
27/2/1998,T.PURAM,Wheat,12
27/2/1998,CHENNAI,Wheat,11
27/2/1998,HYDERABAD,Wheat,7.5
2/3/1998,DELHI,Wheat,7.5
2/3/1998,SHIMLA,Wheat,NA
2/3/1998,LUCKNOW,Wheat,6.5
2/3/1998,AHMEDABAD,Wheat,7.25
2/3/1998,BHOPAL,Wheat,6
2/3/1998,MUMBAI,Wheat,13
2/3/1998,JAIPUR,Wheat,6
2/3/1998,PATNA,Wheat,6
2/3/1998,BHUBANESHWAR,Wheat,NA
2/3/1998,KOLKATA,Wheat,7
2/3/1998,GUWAHATI,Wheat,NA
2/3/1998,SHILLONG,Wheat,10
2/3/1998,AIZWAL,Wheat,NA
2/3/1998,AGARTALA,Wheat,NA
2/3/1998,BENGALURU,Wheat,10
2/3/1998,T.PURAM,Wheat,12
2/3/1998,CHENNAI,Wheat,11
2/3/1998,HYDERABAD,Wheat,7.5
3/3/1998,DELHI,Wheat,7.5
3/3/1998,SHIMLA,Wheat,NA
3/3/1998,LUCKNOW,Wheat,6.5
3/3/1998,AHMEDABAD,Wheat,7.25
3/3/1998,BHOPAL,Wheat,6
3/3/1998,MUMBAI,Wheat,13
3/3/1998,JAIPUR,Wheat,6
3/3/1998,PATNA,Wheat,6
3/3/1998,BHUBANESHWAR,Wheat,NA
3/3/1998,KOLKATA,Wheat,7
3/3/1998,GUWAHATI,Wheat,NA
3/3/1998,SHILLONG,Wheat,10
3/3/1998,AIZWAL,Wheat,NA
3/3/1998,AGARTALA,Wheat,NA
3/3/1998,BENGALURU,Wheat,10
3/3/1998,T.PURAM,Wheat,12
3/3/1998,CHENNAI,Wheat,11
3/3/1998,HYDERABAD,Wheat,7.5
4/3/1998,DELHI,Wheat,7.5
4/3/1998,SHIMLA,Wheat,NA
4/3/1998,LUCKNOW,Wheat,6.5
4/3/1998,AHMEDABAD,Wheat,7.2
4/3/1998,BHOPAL,Wheat,6
4/3/1998,MUMBAI,Wheat,13
4/3/1998,JAIPUR,Wheat,5.75
4/3/1998,PATNA,Wheat,6
4/3/1998,BHUBANESHWAR,Wheat,NA
4/3/1998,KOLKATA,Wheat,7
4/3/1998,GUWAHATI,Wheat,NA
4/3/1998,SHILLONG,Wheat,9
4/3/1998,AIZWAL,Wheat,NA
4/3/1998,AGARTALA,Wheat,NA
4/3/1998,BENGALURU,Wheat,10
4/3/1998,T.PURAM,Wheat,12
4/3/1998,CHENNAI,Wheat,11
4/3/1998,HYDERABAD,Wheat,7.5
5/3/1998,DELHI,Wheat,7.5
5/3/1998,SHIMLA,Wheat,NA
5/3/1998,LUCKNOW,Wheat,6.5
5/3/1998,AHMEDABAD,Wheat,7.2
5/3/1998,BHOPAL,Wheat,6
5/3/1998,MUMBAI,Wheat,12
5/3/1998,JAIPUR,Wheat,5.75
5/3/1998,PATNA,Wheat,6
5/3/1998,BHUBANESHWAR,Wheat,NA
5/3/1998,KOLKATA,Wheat,7
5/3/1998,GUWAHATI,Wheat,NA
5/3/1998,SHILLONG,Wheat,9
5/3/1998,AIZWAL,Wheat,NA
5/3/1998,AGARTALA,Wheat,NA
5/3/1998,BENGALURU,Wheat,10
5/3/1998,T.PURAM,Wheat,12
5/3/1998,CHENNAI,Wheat,11
5/3/1998,HYDERABAD,Wheat,7.5
6/3/1998,DELHI,Wheat,7.5
6/3/1998,SHIMLA,Wheat,NA
6/3/1998,LUCKNOW,Wheat,6.5
6/3/1998,AHMEDABAD,Wheat,7.2
6/3/1998,BHOPAL,Wheat,6
6/3/1998,MUMBAI,Wheat,12
6/3/1998,JAIPUR,Wheat,5.75
6/3/1998,PATNA,Wheat,6.5
6/3/1998,BHUBANESHWAR,Wheat,NA
6/3/1998,KOLKATA,Wheat,7
6/3/1998,GUWAHATI,Wheat,NA
6/3/1998,SHILLONG,Wheat,9
6/3/1998,AIZWAL,Wheat,NA
6/3/1998,AGARTALA,Wheat,NA
6/3/1998,BENGALURU,Wheat,10
6/3/1998,T.PURAM,Wheat,12.5
6/3/1998,CHENNAI,Wheat,11
6/3/1998,HYDERABAD,Wheat,7.5
9/3/1998,DELHI,Wheat,7.5
9/3/1998,SHIMLA,Wheat,NA
9/3/1998,LUCKNOW,Wheat,6.5
9/3/1998,AHMEDABAD,Wheat,7.2
9/3/1998,BHOPAL,Wheat,6
9/3/1998,MUMBAI,Wheat,12
9/3/1998,JAIPUR,Wheat,5.75
9/3/1998,PATNA,Wheat,6.5
9/3/1998,BHUBANESHWAR,Wheat,NA
9/3/1998,KOLKATA,Wheat,7
9/3/1998,GUWAHATI,Wheat,NA
9/3/1998,SHILLONG,Wheat,9
9/3/1998,AIZWAL,Wheat,NA
9/3/1998,AGARTALA,Wheat,NA
